business_unit,office,product_type,trip_date,shift_type,trip_id,planned_pickup_epoch,planned_drop_epoch,actual_pickup_epoch,actual_drop_epoch,planned_km,traveled_km,stwid,signintype,gender,emp_role,boarding_status,not_boarding_reason,is_no_show
pinnacle-Slc,Oakmont Office,CAB,2026-05-15,09:00,3000234,1778816100.0,1778819400.0,1778816220.0,1778819520.0,6.2,6.4,100468,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-15,15:30,3000235,1778839200.0,1778842800.0,1778839320.0,1778842920.0,6.2,6.4,100469,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-15,15:30,3000235,1778839500.0,1778842800.0,1778840400.0,1778843700.0,6.2,6.4,100470,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-15,15:30,3000236,1778839200.0,1778842800.0,1778839320.0,1778842920.0,6.2,6.4,100471,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-15,15:30,3000236,1778839500.0,1778842800.0,1778839620.0,1778842920.0,6.2,6.4,100472,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-15,09:00,3000237,1778815800.0,1778819400.0,1778816700.0,1778820300.0,6.2,6.4,100473,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-15,09:00,3000237,1778816100.0,1778819400.0,1778816220.0,1778819520.0,6.2,6.4,100474,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-15,09:00,3000238,1778815800.0,1778819400.0,1778815920.0,1778819520.0,6.2,6.4,100475,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-15,09:00,3000238,1778816100.0,1778819400.0,1778816220.0,1778819520.0,6.2,6.4,100476,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-15,15:30,3000239,1778839200.0,1778842800.0,1778839320.0,1778842920.0,6.2,6.4,100477,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-15,15:30,3000239,1778839500.0,1778842800.0,1778839620.0,1778842920.0,6.2,6.4,100478,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-15,15:30,3000240,1778839200.0,1778842800.0,1778839320.0,1778842920.0,6.2,6.4,100479,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-15,15:30,3000240,1778839500.0,1778842800.0,1778840400.0,1778843700.0,6.2,6.4,100480,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000241,1778902200.0,1778905800.0,1778902320.0,1778905920.0,6.2,6.4,100481,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000241,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100482,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000242,1778902200.0,1778905800.0,1778902320.0,1778905920.0,6.2,6.4,100483,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000242,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100484,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000243,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100485,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000243,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100486,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000244,1778925600.0,1778929200.0,1778926500.0,1778930100.0,6.2,6.4,100487,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000244,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100488,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000245,1778902200.0,1778905800.0,1778902320.0,1778905920.0,6.2,6.4,100489,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000245,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100490,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000246,1778902200.0,1778905800.0,1778902320.0,1778905920.0,6.2,6.4,100491,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000246,1778902500.0,1778905800.0,1778903400.0,1778906700.0,6.2,6.4,100492,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000247,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100493,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000247,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100494,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000248,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100495,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000248,1778925900.0,1778929200.0,,,6.2,6.4,100496,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000249,1778902200.0,1778905800.0,1778903100.0,1778906700.0,6.2,6.4,100497,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000249,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100498,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000250,1778902200.0,1778905800.0,1778902320.0,1778905920.0,6.2,6.4,100499,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000250,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100500,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000251,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100501,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000251,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100502,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000252,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100503,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000252,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100504,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000253,1778902200.0,1778905800.0,1778903100.0,1778906700.0,6.2,6.4,100505,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000253,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100506,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000254,1778902200.0,1778905800.0,1778902320.0,1778905920.0,6.2,6.4,100507,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000254,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100508,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000255,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100509,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000255,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100510,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000256,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100511,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000256,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100512,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000257,1778902200.0,1778905800.0,1778902320.0,1778905920.0,6.2,6.4,100513,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,09:00,3000257,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100514,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000258,1778902200.0,1778905800.0,1778903100.0,1778906700.0,6.2,6.4,100515,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,09:00,3000258,1778902500.0,1778905800.0,1778902620.0,1778905920.0,6.2,6.4,100516,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000259,1778925600.0,1778929200.0,1778925720.0,1778929320.0,6.2,6.4,100517,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-16,15:30,3000259,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100518,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000260,1778925600.0,1778929200.0,1778926500.0,1778930100.0,6.2,6.4,100519,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-16,15:30,3000260,1778925900.0,1778929200.0,1778926020.0,1778929320.0,6.2,6.4,100520,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000261,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100521,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000261,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100522,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000262,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100523,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000262,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100524,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000263,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100525,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000263,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100526,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000264,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100527,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000264,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100528,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000265,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100529,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000265,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100530,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000266,1778988600.0,1778992200.0,1778989500.0,1778993100.0,6.2,6.4,100531,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000266,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100532,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000267,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100533,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000267,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100534,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000268,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100535,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000268,1779012300.0,1779015600.0,,,6.2,6.4,100536,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000269,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100537,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000269,1778988900.0,1778992200.0,1778989800.0,1778993100.0,6.2,6.4,100538,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000270,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100539,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000270,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100540,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000271,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100541,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000271,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100542,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000272,1779012000.0,1779015600.0,1779012900.0,1779016500.0,6.2,6.4,100543,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000272,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100544,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000273,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100545,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000273,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100546,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000274,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100547,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000274,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100548,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000275,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100549,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000275,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100550,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000276,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100551,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000276,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100552,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000277,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100553,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,09:00,3000277,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100554,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000278,1778988600.0,1778992200.0,1778988720.0,1778992320.0,6.2,6.4,100555,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,09:00,3000278,1778988900.0,1778992200.0,1778989020.0,1778992320.0,6.2,6.4,100556,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000279,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100557,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-17,15:30,3000279,1779012300.0,1779015600.0,1779012420.0,1779015720.0,6.2,6.4,100558,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000280,1779012000.0,1779015600.0,1779012120.0,1779015720.0,6.2,6.4,100559,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-17,15:30,3000280,1779012300.0,1779015600.0,1779013200.0,1779016500.0,6.2,6.4,100560,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000281,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100561,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000281,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100562,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000282,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100563,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000282,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100564,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000283,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100565,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000283,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100566,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000284,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100567,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000284,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100568,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000285,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100569,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000285,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100570,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000286,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100571,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000286,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100572,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000287,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100573,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000287,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100574,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000288,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100575,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000288,1779098700.0,1779102000.0,,,6.2,6.4,100576,,FEMALE,employee,Not Boarded,NO_SHOW,True
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000289,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100577,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000289,1779075300.0,1779078600.0,1779076200.0,1779079500.0,6.2,6.4,100578,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000290,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100579,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000290,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100580,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000291,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100581,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000291,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100582,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000292,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100583,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000292,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100584,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000293,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100585,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000293,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100586,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000294,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100587,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000294,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100588,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000295,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100589,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000295,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100590,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000296,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100591,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,15:30,3000296,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100592,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000297,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100593,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,09:00,3000297,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100594,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000298,1779075000.0,1779078600.0,1779075120.0,1779078720.0,6.2,6.4,100595,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Oakmont Office,CAB,2026-05-18,09:00,3000298,1779075300.0,1779078600.0,1779075420.0,1779078720.0,6.2,6.4,100596,Planned,FEMALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000299,1779098400.0,1779102000.0,1779098520.0,1779102120.0,6.2,6.4,100597,Planned,MALE,employee,Boarded,,False
pinnacle-Slc,Clearwater Campus,CAB,2026-05-18,15:30,3000299,1779098700.0,1779102000.0,1779098820.0,1779102120.0,6.2,6.4,100598,Planned,FEMALE,employee,Boarded,,False
