business_unit,office,vendor,cycle_start,cycle_end,trip_id,contract,slab_name,total_trip_km,trip_cost
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000623,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000624,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000625,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000626,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000627,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000628,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000629,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000630,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000631,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000632,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000633,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000634,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000635,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000636,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000637,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000638,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000639,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000640,4S-DSL,Medium,12.5,"1,080"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200795,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200796,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200797,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200798,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200799,BUS-12,,0,"1,170"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000641,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000641,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000642,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000643,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000644,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000645,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000646,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000647,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000648,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000649,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000650,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000651,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000652,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000653,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000654,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000655,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000656,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000657,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000658,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000659,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000660,4S-DSL,Medium,12.5,"1,080"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200820,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200821,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200822,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200823,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200824,BUS-12,,0,"1,170"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000661,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000661,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000662,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000663,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000664,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000665,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000666,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000667,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000668,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000669,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000670,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000671,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000672,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000673,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000674,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000675,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000676,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000677,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000678,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000679,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000680,4S-DSL,Medium,12.5,"1,080"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200845,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200846,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200847,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200848,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200849,BUS-12,,0,"1,170"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000681,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000681,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000682,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000683,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000684,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000685,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000686,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000687,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000688,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000689,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000690,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000691,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000692,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000693,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000694,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000695,4S-DSL,Medium,12.5,"1,080"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000696,4S-DSL,Medium,12.5,"1,000"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000697,4S-DSL,Medium,12.5,"1,020"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000698,4S-DSL,Medium,12.5,"1,040"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000699,4S-DSL,Medium,12.5,"1,060"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3000700,4S-DSL,Medium,12.5,"1,080"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200870,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200871,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200872,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200873,BUS-12,,0,"1,170"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1200874,BUS-12,,0,"1,170"
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3000005,4S-DSL,,0,"-3,480"
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",,4S-DSL,,5,900
