tenant_id,delay_id,trip_id,recorded_at_utc,delay_stage,delay_minutes,delay_reason,source,disputed_flag
TNT_002,DLY_TRP_0010811,TRP_0010811,2026-06-11T06:51:00.000Z,ARRIVAL,49,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0010812,TRP_0010812,2026-06-12T22:57:00.000Z,ARRIVAL,19,WEATHER,GPS,false
TNT_001,DLY_TRP_0010813,TRP_0010813,2026-06-13T14:20:00.000Z,ARRIVAL,21,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0010821,TRP_0010821,2026-06-21T22:34:00.000Z,ARRIVAL,12,ROUTE_DEVIATION,OPS,false
TNT_002,DLY_TRP_0010846,TRP_0010846,2026-07-16T23:25:00.000Z,ARRIVAL,30,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0010859,TRP_0010859,2026-07-29T06:09:00.000Z,ARRIVAL,32,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0010860,TRP_0010860,2026-07-30T09:11:00.000Z,ARRIVAL,43,WEATHER,GPS,false
TNT_002,DLY_TRP_0010861,TRP_0010861,2026-07-31T14:33:00.000Z,ARRIVAL,23,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0010862,TRP_0010862,2026-08-01T23:08:00.000Z,ARRIVAL,46,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0010865,TRP_0010865,2026-08-04T09:58:00.000Z,ARRIVAL,36,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0010872,TRP_0010872,2026-08-11T22:38:00.000Z,ARRIVAL,35,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0010874,TRP_0010874,2026-08-13T05:58:00.000Z,ARRIVAL,12,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0010876,TRP_0010876,2026-08-15T06:20:00.000Z,ARRIVAL,26,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0010890,TRP_0010890,2026-08-29T09:40:00.000Z,ARRIVAL,37,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0010893,TRP_0010893,2026-06-03T06:16:00.000Z,ARRIVAL,36,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0010900,TRP_0010900,2026-06-10T15:20:00.000Z,ARRIVAL,46,WEATHER,OPS,false
TNT_001,DLY_TRP_0010903,TRP_0010903,2026-06-13T06:10:00.000Z,ARRIVAL,13,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0010911,TRP_0010911,2026-06-21T10:26:00.000Z,ARRIVAL,49,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0010914,TRP_0010914,2026-06-24T06:04:00.000Z,ARRIVAL,17,WEATHER,GPS,false
TNT_001,DLY_TRP_0010927,TRP_0010927,2026-07-07T10:03:00.000Z,ARRIVAL,35,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0010937,TRP_0010937,2026-07-17T10:09:00.000Z,ARRIVAL,42,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0010938,TRP_0010938,2026-07-18T09:35:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0010940,TRP_0010940,2026-07-20T06:53:00.000Z,ARRIVAL,43,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0010953,TRP_0010953,2026-08-02T10:58:00.000Z,ARRIVAL,25,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0010959,TRP_0010959,2026-08-08T14:15:00.000Z,ARRIVAL,12,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0010961,TRP_0010961,2026-08-10T06:00:00.000Z,ARRIVAL,20,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0010965,TRP_0010965,2026-08-14T06:43:00.000Z,ARRIVAL,35,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0010968,TRP_0010968,2026-08-17T10:00:00.000Z,ARRIVAL,58,WEATHER,GPS,false
TNT_002,DLY_TRP_0010975,TRP_0010975,2026-08-24T22:17:00.000Z,ARRIVAL,49,TRAFFIC,VENDOR,false
TNT_003,DLY_TRP_0010985,TRP_0010985,2026-06-05T22:47:00.000Z,ARRIVAL,30,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0010987,TRP_0010987,2026-06-07T09:25:00.000Z,ARRIVAL,31,WEATHER,OPS,false
TNT_001,DLY_TRP_0010994,TRP_0010994,2026-06-14T14:05:00.000Z,ARRIVAL,12,WEATHER,GPS,false
TNT_001,DLY_TRP_0010997,TRP_0010997,2026-06-17T15:10:00.000Z,ARRIVAL,49,WEATHER,VENDOR,false
TNT_003,DLY_TRP_0011013,TRP_0011013,2026-07-03T09:58:00.000Z,ARRIVAL,47,WEATHER,GPS,false
TNT_002,DLY_TRP_0011015,TRP_0011015,2026-07-05T10:00:00.000Z,ARRIVAL,45,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0011025,TRP_0011025,2026-07-15T22:13:00.000Z,ARRIVAL,37,VEHICLE_ISSUE,GPS,true
TNT_001,DLY_TRP_0011027,TRP_0011027,2026-07-17T15:18:00.000Z,ARRIVAL,50,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011033,TRP_0011033,2026-07-23T09:02:00.000Z,ARRIVAL,34,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0011039,TRP_0011039,2026-07-29T14:24:00.000Z,ARRIVAL,42,WEATHER,GPS,false
TNT_001,DLY_TRP_0011040,TRP_0011040,2026-07-30T06:19:00.000Z,ARRIVAL,35,WEATHER,GPS,false
TNT_002,DLY_TRP_0011041,TRP_0011041,2026-07-31T06:43:00.000Z,ARRIVAL,14,WEATHER,VENDOR,false
TNT_003,DLY_TRP_0011052,TRP_0011052,2026-08-11T23:18:00.000Z,ARRIVAL,54,VEHICLE_ISSUE,GPS,false
TNT_002,DLY_TRP_0011053,TRP_0011053,2026-08-12T06:37:00.000Z,ARRIVAL,34,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011059,TRP_0011059,2026-08-18T09:46:00.000Z,ARRIVAL,36,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011062,TRP_0011062,2026-08-21T09:33:00.000Z,ARRIVAL,46,WEATHER,GPS,false
TNT_001,DLY_TRP_0011066,TRP_0011066,2026-08-25T22:25:00.000Z,ARRIVAL,27,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0011067,TRP_0011067,2026-08-26T15:01:00.000Z,ARRIVAL,18,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0011074,TRP_0011074,2026-06-04T22:45:00.000Z,ARRIVAL,27,VEHICLE_ISSUE,VENDOR,false
TNT_002,DLY_TRP_0011079,TRP_0011079,2026-06-09T09:45:00.000Z,ARRIVAL,34,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011080,TRP_0011080,2026-06-10T14:22:00.000Z,ARRIVAL,46,WEATHER,GPS,false
TNT_001,DLY_TRP_0011082,TRP_0011082,2026-06-12T06:21:00.000Z,ARRIVAL,33,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0011091,TRP_0011091,2026-06-21T11:14:00.000Z,ARRIVAL,58,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011094,TRP_0011094,2026-06-24T22:51:00.000Z,ARRIVAL,30,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0011100,TRP_0011100,2026-06-30T22:19:00.000Z,ARRIVAL,36,WEATHER,GPS,false
TNT_001,DLY_TRP_0011109,TRP_0011109,2026-07-09T15:15:00.000Z,ARRIVAL,49,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0011112,TRP_0011112,2026-07-12T06:30:00.000Z,ARRIVAL,28,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011116,TRP_0011116,2026-07-16T09:52:00.000Z,ARRIVAL,51,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011145,TRP_0011145,2026-08-14T09:37:00.000Z,ARRIVAL,38,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0011147,TRP_0011147,2026-08-16T06:45:00.000Z,ARRIVAL,40,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011152,TRP_0011152,2026-08-21T22:52:00.000Z,ARRIVAL,45,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0011155,TRP_0011155,2026-08-24T09:36:00.000Z,ARRIVAL,28,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0011160,TRP_0011160,2026-08-29T06:05:00.000Z,ARRIVAL,14,WEATHER,GPS,false
TNT_003,DLY_TRP_0011161,TRP_0011161,2026-06-01T06:53:00.000Z,ARRIVAL,48,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011180,TRP_0011180,2026-06-20T14:49:00.000Z,ARRIVAL,27,WEATHER,GPS,false
TNT_002,DLY_TRP_0011183,TRP_0011183,2026-06-23T14:08:00.000Z,ARRIVAL,32,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0011185,TRP_0011185,2026-06-25T09:40:00.000Z,ARRIVAL,31,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011189,TRP_0011189,2026-06-29T06:43:00.000Z,ARRIVAL,41,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0011192,TRP_0011192,2026-07-02T08:55:00.000Z,ARRIVAL,18,VEHICLE_ISSUE,VENDOR,false
TNT_002,DLY_TRP_0011198,TRP_0011198,2026-07-08T22:40:00.000Z,ARRIVAL,53,WEATHER,OPS,false
TNT_001,DLY_TRP_0011211,TRP_0011211,2026-07-21T09:48:00.000Z,ARRIVAL,45,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011226,TRP_0011226,2026-08-05T23:03:00.000Z,ARRIVAL,38,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011240,TRP_0011240,2026-08-19T06:05:00.000Z,ARRIVAL,30,WEATHER,GPS,false
TNT_002,DLY_TRP_0011241,TRP_0011241,2026-08-20T09:12:00.000Z,ARRIVAL,12,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0011247,TRP_0011247,2026-08-26T22:24:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011257,TRP_0011257,2026-06-07T06:01:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011260,TRP_0011260,2026-06-10T07:04:00.000Z,ARRIVAL,56,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011263,TRP_0011263,2026-06-13T22:23:00.000Z,ARRIVAL,12,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0011267,TRP_0011267,2026-06-17T23:06:00.000Z,ARRIVAL,43,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0011272,TRP_0011272,2026-06-22T09:54:00.000Z,ARRIVAL,33,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011280,TRP_0011280,2026-06-30T10:05:00.000Z,ARRIVAL,52,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0011285,TRP_0011285,2026-07-05T22:40:00.000Z,ARRIVAL,30,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0011286,TRP_0011286,2026-07-06T22:53:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011293,TRP_0011293,2026-07-13T05:48:00.000Z,ARRIVAL,11,WEATHER,GPS,false
TNT_001,DLY_TRP_0011318,TRP_0011318,2026-08-07T09:33:00.000Z,ARRIVAL,18,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0011332,TRP_0011332,2026-08-21T21:48:00.000Z,ARRIVAL,26,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0011340,TRP_0011340,2026-08-29T22:56:00.000Z,ARRIVAL,19,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0011341,TRP_0011341,2026-06-01T06:32:00.000Z,ARRIVAL,12,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011350,TRP_0011350,2026-06-10T09:40:00.000Z,ARRIVAL,41,WEATHER,GPS,false
TNT_001,DLY_TRP_0011366,TRP_0011366,2026-06-26T22:58:00.000Z,ARRIVAL,39,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011386,TRP_0011386,2026-07-16T14:29:00.000Z,ARRIVAL,41,ROUTE_DEVIATION,OPS,false
TNT_003,DLY_TRP_0011387,TRP_0011387,2026-07-17T14:20:00.000Z,ARRIVAL,13,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0011388,TRP_0011388,2026-07-18T22:42:00.000Z,ARRIVAL,43,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0011390,TRP_0011390,2026-07-20T14:11:00.000Z,ARRIVAL,33,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011391,TRP_0011391,2026-07-21T15:25:00.000Z,ARRIVAL,43,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011394,TRP_0011394,2026-07-24T09:45:00.000Z,ARRIVAL,37,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0011395,TRP_0011395,2026-07-25T15:07:00.000Z,ARRIVAL,39,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011402,TRP_0011402,2026-08-01T09:40:00.000Z,ARRIVAL,58,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011405,TRP_0011405,2026-08-04T09:47:00.000Z,ARRIVAL,27,VEHICLE_ISSUE,OPS,false
TNT_001,DLY_TRP_0011408,TRP_0011408,2026-08-07T22:54:00.000Z,ARRIVAL,43,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0011411,TRP_0011411,2026-08-10T06:07:00.000Z,ARRIVAL,20,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0011412,TRP_0011412,2026-08-11T07:13:00.000Z,ARRIVAL,49,WEATHER,GPS,false
TNT_002,DLY_TRP_0011413,TRP_0011413,2026-08-12T09:10:00.000Z,ARRIVAL,31,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0011414,TRP_0011414,2026-08-13T22:51:00.000Z,ARRIVAL,29,WEATHER,GPS,false
TNT_001,DLY_TRP_0011424,TRP_0011424,2026-08-23T14:28:00.000Z,ARRIVAL,19,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011425,TRP_0011425,2026-08-24T14:53:00.000Z,ARRIVAL,51,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0011448,TRP_0011448,2026-06-18T10:37:00.000Z,ARRIVAL,48,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0011460,TRP_0011460,2026-06-30T06:52:00.000Z,ARRIVAL,32,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011479,TRP_0011479,2026-07-19T22:23:00.000Z,ARRIVAL,42,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011499,TRP_0011499,2026-08-08T15:03:00.000Z,ARRIVAL,46,ROUTE_DEVIATION,GPS,false
TNT_002,DLY_TRP_0011529,TRP_0011529,2026-06-09T09:54:00.000Z,ARRIVAL,40,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011534,TRP_0011534,2026-06-14T07:02:00.000Z,ARRIVAL,57,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011538,TRP_0011538,2026-06-18T22:37:00.000Z,ARRIVAL,41,WEATHER,GPS,false
TNT_002,DLY_TRP_0011547,TRP_0011547,2026-06-27T09:05:00.000Z,ARRIVAL,20,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0011557,TRP_0011557,2026-07-07T22:58:00.000Z,ARRIVAL,26,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011563,TRP_0011563,2026-07-13T10:28:00.000Z,ARRIVAL,40,DRIVER_LATE,VENDOR,false
TNT_003,DLY_TRP_0011573,TRP_0011573,2026-07-23T09:16:00.000Z,ARRIVAL,36,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0011575,TRP_0011575,2026-07-25T22:39:00.000Z,ARRIVAL,43,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0011579,TRP_0011579,2026-07-29T09:06:00.000Z,ARRIVAL,25,TRAFFIC,VENDOR,false
TNT_002,DLY_TRP_0011588,TRP_0011588,2026-08-07T14:47:00.000Z,ARRIVAL,36,ROUTE_DEVIATION,GPS,false
TNT_003,DLY_TRP_0011592,TRP_0011592,2026-08-11T06:17:00.000Z,ARRIVAL,16,VEHICLE_ISSUE,OPS,false
TNT_003,DLY_TRP_0011601,TRP_0011601,2026-08-20T09:43:00.000Z,ARRIVAL,57,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011607,TRP_0011607,2026-08-26T09:17:00.000Z,ARRIVAL,30,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0011614,TRP_0011614,2026-06-04T22:36:00.000Z,ARRIVAL,55,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0011615,TRP_0011615,2026-06-05T09:53:00.000Z,ARRIVAL,54,WEATHER,GPS,false
TNT_001,DLY_TRP_0011628,TRP_0011628,2026-06-18T06:33:00.000Z,ARRIVAL,48,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011629,TRP_0011629,2026-06-19T06:54:00.000Z,ARRIVAL,31,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0011632,TRP_0011632,2026-06-22T06:39:00.000Z,ARRIVAL,51,WEATHER,GPS,false
TNT_001,DLY_TRP_0011645,TRP_0011645,2026-07-05T10:01:00.000Z,ARRIVAL,33,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011652,TRP_0011652,2026-07-12T09:37:00.000Z,ARRIVAL,52,ROUTE_DEVIATION,VENDOR,false
TNT_002,DLY_TRP_0011656,TRP_0011656,2026-07-16T22:54:00.000Z,ARRIVAL,48,WEATHER,GPS,false
TNT_002,DLY_TRP_0011697,TRP_0011697,2026-08-26T06:22:00.000Z,ARRIVAL,11,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011702,TRP_0011702,2026-06-02T22:36:00.000Z,ARRIVAL,20,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0011710,TRP_0011710,2026-06-10T09:33:00.000Z,ARRIVAL,30,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0011726,TRP_0011726,2026-06-26T09:49:00.000Z,ARRIVAL,45,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0011727,TRP_0011727,2026-06-27T09:59:00.000Z,ARRIVAL,21,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0011730,TRP_0011730,2026-06-30T14:06:00.000Z,ARRIVAL,13,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0011741,TRP_0011741,2026-07-11T23:02:00.000Z,ARRIVAL,41,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0011743,TRP_0011743,2026-07-13T14:53:00.000Z,ARRIVAL,31,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011745,TRP_0011745,2026-07-15T09:43:00.000Z,ARRIVAL,12,DRIVER_LATE,VENDOR,false
TNT_001,DLY_TRP_0011746,TRP_0011746,2026-07-16T09:15:00.000Z,ARRIVAL,30,DRIVER_LATE,VENDOR,false
TNT_002,DLY_TRP_0011748,TRP_0011748,2026-07-18T09:24:00.000Z,ARRIVAL,40,WEATHER,GPS,false
TNT_001,DLY_TRP_0011757,TRP_0011757,2026-07-27T09:48:00.000Z,ARRIVAL,30,WEATHER,GPS,false
TNT_001,DLY_TRP_0011761,TRP_0011761,2026-07-31T07:00:00.000Z,ARRIVAL,35,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0011772,TRP_0011772,2026-08-11T09:24:00.000Z,ARRIVAL,18,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011773,TRP_0011773,2026-08-12T09:53:00.000Z,ARRIVAL,47,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0011779,TRP_0011779,2026-08-18T14:55:00.000Z,ARRIVAL,27,WEATHER,GPS,false
TNT_002,DLY_TRP_0011783,TRP_0011783,2026-08-22T09:17:00.000Z,ARRIVAL,18,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011785,TRP_0011785,2026-08-24T22:51:00.000Z,ARRIVAL,42,ROUTE_DEVIATION,VENDOR,false
TNT_002,DLY_TRP_0011787,TRP_0011787,2026-08-26T14:28:00.000Z,ARRIVAL,50,WEATHER,GPS,false
TNT_001,DLY_TRP_0011807,TRP_0011807,2026-06-17T06:24:00.000Z,ARRIVAL,23,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011810,TRP_0011810,2026-06-20T07:10:00.000Z,ARRIVAL,55,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0011812,TRP_0011812,2026-06-22T14:32:00.000Z,ARRIVAL,17,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0011824,TRP_0011824,2026-07-04T09:32:00.000Z,ARRIVAL,32,WEATHER,OPS,false
TNT_001,DLY_TRP_0011828,TRP_0011828,2026-07-08T22:23:00.000Z,ARRIVAL,14,WEATHER,VENDOR,false
TNT_003,DLY_TRP_0011850,TRP_0011850,2026-07-30T15:06:00.000Z,ARRIVAL,47,VEHICLE_ISSUE,GPS,false
TNT_003,DLY_TRP_0011851,TRP_0011851,2026-07-31T10:19:00.000Z,ARRIVAL,46,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0011853,TRP_0011853,2026-08-02T09:32:00.000Z,ARRIVAL,12,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011855,TRP_0011855,2026-08-04T09:57:00.000Z,ARRIVAL,44,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0011857,TRP_0011857,2026-08-06T09:52:00.000Z,ARRIVAL,52,WEATHER,GPS,false
TNT_001,DLY_TRP_0011861,TRP_0011861,2026-08-10T09:53:00.000Z,ARRIVAL,49,TRAFFIC,VENDOR,false
TNT_001,DLY_TRP_0011869,TRP_0011869,2026-08-18T14:38:00.000Z,ARRIVAL,22,DRIVER_LATE,GPS,false
TNT_003,DLY_TRP_0011884,TRP_0011884,2026-06-04T08:54:00.000Z,ARRIVAL,11,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011885,TRP_0011885,2026-06-05T09:24:00.000Z,ARRIVAL,51,TRAFFIC,OPS,false
TNT_001,DLY_TRP_0011888,TRP_0011888,2026-06-08T22:22:00.000Z,ARRIVAL,20,WEATHER,OPS,false
TNT_001,DLY_TRP_0011892,TRP_0011892,2026-06-12T15:03:00.000Z,ARRIVAL,16,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011895,TRP_0011895,2026-06-15T10:24:00.000Z,ARRIVAL,55,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0011916,TRP_0011916,2026-07-06T06:25:00.000Z,ARRIVAL,30,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0011917,TRP_0011917,2026-07-07T08:55:00.000Z,ARRIVAL,11,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0011938,TRP_0011938,2026-07-28T14:46:00.000Z,ARRIVAL,51,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0011949,TRP_0011949,2026-08-08T07:22:00.000Z,ARRIVAL,37,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011951,TRP_0011951,2026-08-10T15:10:00.000Z,ARRIVAL,39,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0011971,TRP_0011971,2026-06-01T14:33:00.000Z,ARRIVAL,29,DRIVER_LATE,GPS,false
TNT_002,DLY_TRP_0011978,TRP_0011978,2026-06-08T09:54:00.000Z,ARRIVAL,42,VEHICLE_ISSUE,GPS,false
TNT_001,DLY_TRP_0011981,TRP_0011981,2026-06-11T09:44:00.000Z,ARRIVAL,32,TRAFFIC,OPS,false
TNT_003,DLY_TRP_0011984,TRP_0011984,2026-06-14T09:57:00.000Z,ARRIVAL,35,TRAFFIC,OPS,false
TNT_002,DLY_TRP_0011989,TRP_0011989,2026-06-19T09:16:00.000Z,ARRIVAL,43,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0011993,TRP_0011993,2026-06-23T22:48:00.000Z,ARRIVAL,18,WEATHER,GPS,false
TNT_001,DLY_TRP_0011996,TRP_0011996,2026-06-26T06:06:00.000Z,ARRIVAL,34,WEATHER,GPS,false
TNT_003,DLY_TRP_0012007,TRP_0012007,2026-07-07T14:42:00.000Z,ARRIVAL,50,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0012013,TRP_0012013,2026-07-13T07:36:00.000Z,ARRIVAL,39,WEATHER,GPS,false
TNT_002,DLY_TRP_0012028,TRP_0012028,2026-07-28T10:06:00.000Z,ARRIVAL,46,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0012034,TRP_0012034,2026-08-03T09:41:00.000Z,ARRIVAL,55,TRAFFIC,GPS,false
TNT_003,DLY_TRP_0012035,TRP_0012035,2026-08-04T06:44:00.000Z,ARRIVAL,48,WEATHER,GPS,false
TNT_001,DLY_TRP_0012040,TRP_0012040,2026-08-09T15:12:00.000Z,ARRIVAL,58,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0012052,TRP_0012052,2026-08-21T10:09:00.000Z,ARRIVAL,39,WEATHER,GPS,false
TNT_002,DLY_TRP_0012057,TRP_0012057,2026-08-26T14:12:00.000Z,ARRIVAL,36,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0012062,TRP_0012062,2026-06-02T06:33:00.000Z,ARRIVAL,47,TRAFFIC,GPS,false
TNT_002,DLY_TRP_0012065,TRP_0012065,2026-06-05T10:02:00.000Z,ARRIVAL,56,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0012083,TRP_0012083,2026-06-23T06:47:00.000Z,ARRIVAL,43,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0012092,TRP_0012092,2026-07-02T07:24:00.000Z,ARRIVAL,55,WEATHER,VENDOR,false
TNT_001,DLY_TRP_0012097,TRP_0012097,2026-07-07T09:53:00.000Z,ARRIVAL,51,WEATHER,OPS,false
TNT_003,DLY_TRP_0012103,TRP_0012103,2026-07-13T22:55:00.000Z,ARRIVAL,18,ROUTE_DEVIATION,OPS,false
TNT_001,DLY_TRP_0012119,TRP_0012119,2026-07-29T10:25:00.000Z,ARRIVAL,54,DRIVER_LATE,OPS,false
TNT_001,DLY_TRP_0012120,TRP_0012120,2026-07-30T07:22:00.000Z,ARRIVAL,53,TRAFFIC,GPS,false
TNT_001,DLY_TRP_0012122,TRP_0012122,2026-08-01T22:32:00.000Z,ARRIVAL,39,ROUTE_DEVIATION,GPS,false
TNT_001,DLY_TRP_0012131,TRP_0012131,2026-08-10T10:04:00.000Z,ARRIVAL,43,WEATHER,VENDOR,false
TNT_002,DLY_TRP_0012144,TRP_0012144,2026-08-23T08:57:00.000Z,ARRIVAL,32,WEATHER,OPS,false
TNT_002,DLY_TRP_0012145,TRP_0012145,2026-08-24T14:57:00.000Z,ARRIVAL,56,WEATHER,GPS,false
TNT_001,DLY_TRP_0012147,TRP_0012147,2026-08-26T23:04:00.000Z,ARRIVAL,40,DRIVER_LATE,GPS,false
TNT_001,DLY_TRP_0012149,TRP_0012149,2026-08-28T06:33:00.000Z,ARRIVAL,38,WEATHER,GPS,false
TNT_002,DLY_TRP_0012157,TRP_0012157,2026-06-07T09:14:00.000Z,ARRIVAL,25,VEHICLE_ISSUE,GPS,true
TNT_001,DLY_TRP_0012171,TRP_0012171,2026-06-21T06:17:00.000Z,ARRIVAL,32,ROUTE_DEVIATION,VENDOR,false
TNT_001,DLY_TRP_0012174,TRP_0012174,2026-06-24T22:18:00.000Z,ARRIVAL,24,TRAFFIC,GPS,false
